loan_amnt,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_il_6m,sec_app_chargeoff_within_12_mths,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount
8275, 36 months,0.1078,270.06,,n/a,MORTGAGE,55000,Verified,42339,Current,n,,,credit_card,Credit card refinancing,082xx,NJ,38.05,0,33359,0,,,10,0,46623,0.897,23,w,4239.73,4239.73,5118.75,5118.75,4035.27,1083.48,0,0,0,42948,270.06,42979,42948,0,,1,INDIVIDUAL,,,,0,0,267768,0,1,0,1,17,7501,75,0,2,20374,87,52000,0,0,0,3,29752,5377,89.7,0,0,144,295,20,17,4,20,,,,0,5,5,6,8,4,7,15,5,10,0,0,0,0,100,66.7,0,0,293433,54124,52000,10000,,,,,N,,,,,,,,,,,,,,
19675, 60 months,0.2148,537.61,Software Engineer,< 1 year,MORTGAGE,86000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,208xx,MD,8.09,1,39630,0,0,,8,0,10734,0.392,10,w,15522.38,15522.38,10155.89,10155.89,4152.62,6003.27,0,0,0,42948,537.61,42979,42948,0,83,1,INDIVIDUAL,,,,1,0,227814,1,1,0,0,25,15709,68,3,3,2051,48,27400,1,0,1,5,28477,14560,16.3,0,6,50,89,8,4,1,10,0,10,0,1,3,4,3,5,2,5,6,4,7,0,1,0,4,88.9,0,0,0,260160,26933,17400,23066,,,,,N,,,,,,,,,,,,,,
11200, 36 months,0.0917,357.05,baker trainer supervisor,10+ years,MORTGAGE,53000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,853xx,AZ,11.96,0,41091,0,,,15,0,14005,0.243,19,f,5671.63,5671.63,6769.69,6769.69,5528.37,1241.32,0,0,0,42948,357.05,42979,42948,0,,1,INDIVIDUAL,,,,0,0,183051,0,0,0,0,,0,,2,9,2864,24,57700,0,1,3,10,12203,36981,25.7,0,0,,41,8,7,2,8,,8,,0,10,14,10,11,0,14,17,14,15,0,0,0,3,100,0,0,0,230500,14005,49800,0,,,,,N,,,,,,,,,,,,,,
30425, 60 months,0.1989,804.22,Chief Deputy,9 years,MORTGAGE,69201,Verified,42339,Current,n,,,credit_card,Credit card refinancing,539xx,WI,16.67,0,36617,1,,,16,0,49012,0.872,22,f,23790.91,23790.91,15196.13,15196.13,6634.09,8562.04,0,0,0,42948,804.22,42979,42948,0,,1,INDIVIDUAL,,,,0,0,253435,0,6,0,1,16,87794,98,0,1,15135,92,56200,1,1,1,2,16896,6203,80.6,0,0,132,188,24,16,5,24,,2,,0,5,8,6,6,8,9,9,8,16,0,0,0,0,100,80,0,0,263622,136806,32000,75922,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.0649,306.45,super intendent,8 years,OWN,52600,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,116xx,NY,13.16,0,37895,0,30,,12,0,4788,0.163,20,w,4964.33,4964.33,5813.54,5813.54,5035.67,777.87,0,0,0,42948,306.45,42979,42948,0,,1,INDIVIDUAL,,,,0,192,7500,0,1,0,1,14,2712,27,0,4,3281,19,29400,0,0,1,5,682,21239,17.4,0,0,67,146,14,14,0,14,30,10,30,0,7,9,7,8,5,11,15,9,12,0,0,0,0,95,0,0,0,39400,7500,25700,10000,,,,,N,,,,,,,,,,,,,,
22800, 36 months,0.0532,686.62,Owner,6 years,MORTGAGE,76000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,142xx,NY,21.96,0,36434,1,32,,12,0,15801,0.373,27,w,11219.49,11219.49,13028.93,13028.93,11580.51,1448.42,0,0,0,42948,686.62,42979,42948,0,,1,INDIVIDUAL,,,,0,0,90166,1,3,0,1,19,15136,46,2,4,9305,41,42400,0,1,2,5,7514,19481,41.1,0,0,194,192,3,3,3,8,,3,32,0,3,5,5,9,9,8,15,5,12,0,0,0,2,92.6,0,0,0,141601,30937,33100,33237,,,,,N,,,,,,,,,,,,,,
20000, 36 months,0.1485,691.84,social worker,10+ years,OWN,120000,Not Verified,42339,Current,n,,,other,Other,100xx,NY,33.29,0,32387,1,,,11,0,50651,0.919,19,w,10547.94,10547.94,13103.71,13103.71,9452.06,3651.65,0,0,0,42948,691.84,42979,42948,0,,1,INDIVIDUAL,,,,0,0,369708,2,1,0,1,14,24967,71,2,3,21740,84,55100,1,0,3,5,33610,3203,92.8,0,0,14,326,6,3,6,13,,3,,0,6,8,6,8,1,8,11,8,11,0,0,0,3,100,100,0,0,391202,102872,44300,35000,,,,,N,,,,,,,,,,,,,,
35000, 60 months,0.2424,1011.77,Demand Planning Manager,< 1 year,MORTGAGE,117000,Source Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,601xx,IL,16.82,0,37316,1,46,,15,0,20137,0.597,35,w,0,0,42610.06331,42610.06,35000,7610.06,0,0,0,42675,33268.46,,42887,0,,1,INDIVIDUAL,,,,0,0,242568,2,2,0,0,26,9326,26,2,7,6782,42,33710,0,0,1,7,17326,3381,79.8,0,0,144,165,0,0,6,4,,0,46,0,5,7,4,14,6,10,21,7,14,0,0,0,2,97.1,80,0,0,304419,29463,16710,35709,,,,,N,,,,,,,,,,,,,,
6025, 36 months,0.1199,200.09,Baker,7 years,RENT,25000,Source Verified,42339,Fully Paid,n,,,debt_consolidation,,017xx,MA,6.82,0,41214,0,,,3,0,4877,0.46,6,w,0,0,6781.734398,6781.73,6025,756.73,0,0,0,42856,290.41,,42948,0,,1,INDIVIDUAL,,,,0,0,4877,0,0,0,0,,0,,1,3,2768,46,10600,0,0,1,3,1626,3358,55.2,0,0,,37,10,10,0,10,,10,,0,2,3,2,3,0,3,6,3,3,0,0,0,1,100,0,0,0,10600,4877,7500,0,,,,,N,,,,,,,,,,,,,,
21000, 60 months,0.1344,482.56,RN- Staff Educator,2 years,MORTGAGE,75000,Not Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,393xx,MS,21.56,0,38292,0,37,60,25,1,14236,0.379,52,w,0,0,7597.94,7597.94,3158.17,2593.35,0,1846.42,332.3556,42736,482.56,,42887,0,37,1,INDIVIDUAL,,,,0,1376,131068,6,7,3,4,3,44567,81,4,6,2532,64,37600,2,1,3,11,5699,13592,38.8,0,0,130,133,1,1,1,1,,5,,1,7,14,8,9,28,17,23,14,25,0,0,0,7,92.3,25,0,1,167386,58803,22200,54786,,,,,N,,,,,,,,,,,,,,
30000, 60 months,0.1344,689.37,Legal admin asst,1 year,MORTGAGE,60000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,080xx,NJ,24.68,0,33147,0,34,,18,0,39519,0.503,31,w,22564.25,22564.25,13042.03,13042.03,7435.75,5606.28,0,0,0,42948,689.37,42979,42948,0,,1,INDIVIDUAL,,,,0,0,180372,1,1,0,0,58,1126,8,1,2,20847,44,78500,0,0,0,2,12025,15809,67.7,0,0,159,302,5,5,2,5,,21,44,0,4,7,8,12,2,16,26,9,18,0,0,0,1,93.5,28.6,0,0,246908,40645,48900,14808,,,,,N,,,,,,,,,,,,,,
15000, 60 months,0.1148,329.74,A/B- merchant marine,7 years,OWN,65000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,076xx,NJ,6.63,0,37956,0,,,17,0,11892,0.28,29,w,11139.61,11139.61,6260.27,6260.27,3860.39,2399.88,0,0,0,42948,329.74,42979,42948,0,,1,INDIVIDUAL,,,,0,0,301720,0,0,0,0,,0,,0,0,3046,28,42500,0,0,0,0,20115,17829,34.9,0,0,,144,37,37,1,37,,20,,0,7,8,11,21,0,16,28,8,17,0,0,0,0,100,44.4,0,0,358630,11892,27400,0,,,,,N,,,,,,,,,,,,,,
13475, 60 months,0.1659,331.93,Professor ,6 years,MORTGAGE,62000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,495xx,MI,30.41,0,36465,1,,,21,0,30033,0.858,49,w,10335.05,10335.05,6275.62,6275.62,3139.95,3135.67,0,0,0,42948,331.93,42979,42948,0,,1,INDIVIDUAL,,,,0,0,213082,1,6,2,2,9,63921,87,2,5,4862,87,35000,0,0,5,10,10654,1638,93.8,0,0,147,193,5,5,2,12,,0,,0,7,11,8,12,19,13,27,11,21,0,0,0,4,100,87.5,0,0,230575,93954,26400,73318,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.0849,315.63,Accounting Clerk,4 years,OWN,35000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,388xx,MS,33.54,0,34639,1,48,,12,0,23294,0.443,30,w,5038.8,5038.8,5985.18,5985.18,4961.2,1023.98,0,0,0,42948,315.63,42979,42948,0,48,1,INDIVIDUAL,,,,0,0,38331,2,1,0,0,29,15037,66,2,5,7972,51,52600,0,0,1,5,3194,17185,50.9,0,0,122,253,1,1,1,1,,1,,0,7,9,8,13,9,11,20,9,12,0,0,0,2,96.6,12.5,0,0,75496,38331,35000,22896,,,,,N,,,,,,,,,,,,,,
9975, 36 months,0.2313,386.81,Staff Bookkeeper,9 years,OWN,31200,Verified,42339,Current,n,,,other,Other,920xx,CA,21.14,0,29707,0,,,10,0,9075,0.356,12,w,5561.74,5561.74,7380.18,7380.18,4413.26,2966.92,0,0,0,42948,386.81,42979,42948,0,,1,INDIVIDUAL,,,,0,399,25019,1,1,1,1,1,15944,100,0,0,4184,60,25500,0,1,0,1,2502,7347,54.1,0,0,1,415,35,1,0,35,,,,0,4,5,5,5,1,9,11,5,10,0,0,0,1,100,40,0,0,41444,25019,16000,15944,,,,,N,,,,,,,,,,,,,,
12000, 60 months,0.1399,279.16,Brusher,10+ years,OWN,35000,Source Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,439xx,OH,32.68,0,38384,0,,,10,0,12627,0.679,16,w,0,0,3047.44,3047.44,1624.35,1423.09,0,0,0,42705,279.16,,42917,0,,1,INDIVIDUAL,,,,0,0,27371,0,2,0,1,23,14744,67,0,0,6507,68,18600,0,1,0,1,2737,1405,89.7,0,0,49,130,25,23,0,27,,23,,0,6,8,6,7,3,8,13,8,10,0,0,0,0,100,50,0,0,40566,27371,13600,21966,,,,,N,,,,,,,,,,,,,,
19200, 36 months,0.0532,578.21,Interior design project manager,8 years,RENT,60000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,112xx,NY,17.84,0,35886,0,,,11,0,25643,0.759,19,w,9447.92,9447.92,10971.8,10971.8,9752.08,1219.72,0,0,0,42948,578.21,42979,42948,0,,1,INDIVIDUAL,,,,0,0,34548,0,6,0,1,16,8905,44,0,0,10271,64,33800,0,0,0,1,3455,8157,75.9,0,0,174,212,27,16,0,27,,16,,0,4,4,5,7,9,5,9,4,11,0,0,0,0,100,75,0,0,54121,34548,33800,20321,,,,,N,,,,,,,,,,,,,,
25200, 60 months,0.1078,545.15,Project Manager,10+ years,MORTGAGE,90000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,441xx,OH,15.45,0,36951,1,,,27,0,20825,0.525,46,w,15892.18,15892.18,12776.51,12776.51,9307.82,3468.69,0,0,0,42948,593,42979,42948,0,,1,INDIVIDUAL,,,,0,498,142432,0,12,0,2,22,30756,61,1,5,6234,57,39700,0,8,1,7,5935,7780,69.5,0,0,137,177,8,8,2,8,,2,,0,5,8,5,10,26,13,18,8,27,0,0,0,1,100,60,0,0,192196,51581,25500,50552,,,,,N,,,,,,,,,,,,,,
25500, 36 months,0.1199,846.85,Software Tech,7 years,RENT,72000,Not Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,070xx,NJ,16.37,0,36617,0,,,11,0,28980,0.381,21,w,0,0,29008.33304,29008.33,25500,3508.33,0,0,0,42887,15484.21,,42887,0,,1,INDIVIDUAL,,,,0,0,44765,0,1,0,0,60,15785,65,2,3,7752,45,76100,0,0,0,3,4070,30179,47,0,0,188,161,7,7,0,11,,17,,0,5,9,5,6,10,10,11,9,11,0,0,0,2,100,20,0,0,100270,44765,56900,24170,,,,,N,,,,,,,,,,,,,,
18000, 36 months,0.0699,555.71,Manager Client Relations,8 years,MORTGAGE,89000,Source Verified,42339,Current,n,,,credit_card,Credit card refinancing,550xx,MN,13.88,1,32143,0,4,,8,0,20555,0.702,21,w,8969.39,8969.39,10541.01,10541.01,9030.61,1510.4,0,0,0,42948,555.71,42979,42948,0,,1,INDIVIDUAL,,,,0,0,118327,0,1,1,1,7,22056,92,0,0,8142,59,29300,0,6,1,1,14791,3276,82.5,0,0,91,326,26,7,4,26,,7,,0,2,5,2,5,4,5,12,5,8,0,0,0,1,95.2,50,0,0,198814,46456,18700,23865,,,,,N,,,,,,,,,,,,,,
3525, 36 months,0.1148,116.21,Sewing,1 year,RENT,20000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,333xx,FL,25.63,0,37500,1,69,,3,0,2081,0.68,6,w,1815.19,1815.19,2202.37,2202.37,1709.81,492.56,0,0,0,42948,116.21,42979,42948,0,29,1,INDIVIDUAL,,,,0,69,5125,0,1,0,1,13,3044,21,0,0,1559,68,3050,0,0,2,1,1708,1525,68,1,0,126,159,48,13,0,48,,5,,0,2,2,3,4,2,2,4,2,3,,0,0,0,67,50,0,0,17574,5125,3050,14524,,,,,N,,,,,,,,,,,,,,
24000, 60 months,0.2313,678.37,Program Analyst,6 years,MORTGAGE,104000,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,207xx,MD,24.75,0,37591,1,,,25,0,31376,0.874,33,w,0,0,30660.26925,30660.27,24000,6660.27,0,0,0,42826,21240.19,,42856,0,,1,INDIVIDUAL,,,,0,0,342557,2,12,1,2,6,29722,43,1,9,6896,59,35900,0,0,2,12,14273,2267,92.5,0,0,156,148,4,4,1,4,,4,,0,8,10,8,11,14,12,18,11,25,0,0,0,2,100,87.5,0,0,394015,61098,30400,68484,,,,,N,,,,,,,,,,,,,,
15000, 60 months,0.1344,344.69,Registered Nurse,10+ years,RENT,120000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,100xx,NY,28.77,0,32021,1,,,32,0,55438,0.693,41,f,11282.02,11282.02,6521.11,6521.11,3717.98,2803.13,0,0,0,42948,344.69,42979,42948,0,,1,INDIVIDUAL,,,,0,0,210571,2,7,2,4,3,155065,100,0,0,5330,86,80000,0,1,1,4,7019,9056,70.6,0,0,167,293,26,3,0,28,,4,,0,8,19,9,13,11,24,29,21,32,0,0,0,2,100,77.8,0,0,229698,210571,30800,147201,,,,,N,,,,,,,,,,,,,,
35000, 60 months,0.1199,778.38,Senior Manager,< 1 year,MORTGAGE,148000,Source Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,275xx,NC,13.33,0,31352,0,,,11,0,43397,0.54,26,w,0,0,36974.87,36974.87,35000,1974.87,0,0,0,42552,33141.25,,42522,0,,1,INDIVIDUAL,,,,0,0,407664,1,2,1,1,5,37366,96,1,3,21067,68,80300,0,1,1,4,37060,31984,57.4,0,0,153,361,8,5,5,8,,0,,0,3,4,5,10,5,8,16,4,11,0,0,0,2,100,40,0,0,463948,80763,75100,38798,,,,,N,,,,,,,,,,,,,,
1800, 36 months,0.0917,57.39,Financial Rep,1 year,MORTGAGE,72000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,300xx,GA,13.42,0,39356,1,,,22,0,4726,0.099,29,f,0,0,1894.14,1894.14,1800,94.14,0,0,0,42583,1500.74,,42948,0,,1,INDIVIDUAL,,,,0,0,156110,1,3,1,1,8,59790,57,3,7,3290,29,47600,0,1,3,8,7096,27774,14.5,0,0,64,98,5,5,1,5,,3,,0,3,3,12,14,4,18,24,3,22,0,0,0,4,100,16.7,0,0,224388,64516,32500,74450,,,,,N,,,,,,,,,,,,,,
26825, 60 months,0.1899,695.71,Business Analyst,10+ years,MORTGAGE,66548,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,550xx,MN,31.61,0,35156,1,72,53,9,1,18221,0.84,19,f,0,0,31362.88183,31362.88,26825,4537.88,0,0,0,42705,24476.53,,42917,0,,1,INDIVIDUAL,,,,0,0,336864,1,2,1,2,3,132360,99,0,1,6598,84,21650,0,0,2,4,37429,4190,86,0,0,123,236,16,3,1,16,72,3,72,0,5,6,9,10,5,6,13,6,9,,0,0,2,95,60,0,0,344112,150581,20950,133477,,,,,N,,,,,,,,,,,,,,
14000, 36 months,0.1078,456.89,,n/a,MORTGAGE,120000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,383xx,TN,12.52,1,37622,0,12,,15,0,4325,0.627,20,w,6960.42,6960.42,8915.26,8915.26,7039.58,1875.68,0,0,0,42948,456.89,42979,42948,0,12,1,INDIVIDUAL,,,,0,0,136692,0,13,0,0,38,132367,132,1,1,2381,127,6900,1,0,0,1,9113,2575,62.7,0,0,119,155,7,7,1,7,,19,,1,2,2,2,4,15,2,4,2,15,0,0,1,1,94.7,0,0,0,107440,136692,6900,100540,,,,,N,,,,,,,,,,,,,,
19200, 60 months,0.0917,400.15,Purchasing director,10+ years,MORTGAGE,132000,Not Verified,42339,Current,n,,,home_improvement,Home improvement,913xx,CA,20.33,0,38718,0,,,8,0,19824,0.748,17,w,14038.88,14038.88,7578.4,7578.4,5161.12,2417.28,0,0,0,42948,400.15,42979,42948,0,,1,INDIVIDUAL,,,,0,0,575488,1,3,1,4,5,60161,83,2,4,17027,81,26500,5,2,2,9,71936,2640,87.9,0,0,45,119,7,5,1,34,,11,,0,2,3,2,6,6,4,10,3,8,0,0,0,4,100,50,0,0,601386,79985,21800,72637,,,,,N,,,,,,,,,,,,,,
35000, 60 months,0.1797,888.2,IT Analyst,10+ years,MORTGAGE,150000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,190xx,PA,25.11,1,30042,1,20,,27,0,39913,0.853,45,w,0,0,43193.30575,43193.31,35000,8193.31,0,0,0,42887,29069.46,,42887,0,25,1,JOINT,192000,25.28,Not Verified,0,433,603735,2,5,2,2,11,139765,74,3,3,13130,78,46800,3,8,13,5,22361,3761,89.4,0,0,165,404,0,0,7,29,20,0,20,1,9,15,10,15,9,18,27,16,27,0,0,0,5,84.4,80,0,0,733890,180363,35600,166148,,,,,N,,,,,,,,,,,,,,
25000, 36 months,0.0849,789.08,Controller,3 years,MORTGAGE,135000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,114xx,NY,22.37,2,36069,0,17,41,8,1,115040,0.373,22,w,12433.49,12433.49,15113.04,15113.04,12566.51,2546.53,0,0,0,42948,789.08,42979,42948,0,27,1,INDIVIDUAL,,,,0,0,277940,0,3,0,1,15,11592,58,0,1,0,52,209500,0,0,0,2,34743,3500,0,0,0,164,206,18,15,1,18,54,20,17,4,0,2,1,7,9,4,11,2,8,0,0,0,0,68.2,0,0,1,429339,126632,3500,19839,,,,,N,,,,,,,,,,,,,,
30000, 36 months,0.0699,926.18,Director Strategic Sales,10+ years,MORTGAGE,202000,Not Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,038xx,NH,11.65,0,34425,0,,,6,0,30349,0.822,27,w,0,0,31106.1,31106.1,30000,1106.1,0,0,0,42583,25578.14,,42552,0,,1,INDIVIDUAL,,,,0,0,457095,0,2,0,2,21,14089,41,0,2,18978,63,36900,1,5,2,5,76183,6551,82.2,0,0,117,260,17,8,6,17,,9,,0,3,3,3,5,7,3,14,3,6,0,0,0,1,100,66.7,0,0,488105,44438,36900,34205,,,,,N,,,,,,,,,,,,,,
11400, 60 months,0.1485,270.31,Auditor,1 year,MORTGAGE,56888,Source Verified,42339,Current,n,,,home_improvement,,335xx,FL,9.11,0,38292,0,28,91,25,1,9170,0.62,28,w,8650.89,8650.89,5112.38,5112.38,2749.11,2363.27,0,0,0,42948,270.31,42979,42948,0,,1,INDIVIDUAL,,,,0,190,86350,1,18,0,4,18,77180,111,2,3,2557,103,14800,1,0,5,7,3454,1042,84.4,0,0,133,70,0,0,0,0,,6,28,0,3,5,3,3,21,7,7,5,25,0,0,0,2,96.4,100,1,0,84238,86350,6700,69438,,,,,N,,,,,,,,,,,,,,
15000, 36 months,0.0532,451.73,assistant manager,10+ years,OWN,70000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,951xx,CA,22.77,0,36557,0,69,,14,0,30750,0.588,36,w,7381.12,7381.12,8571.79,8571.79,7618.88,952.91,0,0,0,42948,451.73,42979,42948,0,69,1,INDIVIDUAL,,,,0,0,38039,1,2,0,0,25,7289,33,2,6,8156,51,52300,0,10,0,6,2717,18053,59.9,0,0,143,190,5,5,1,5,69,,69,0,5,6,9,17,7,12,28,7,14,0,0,0,2,97.2,44.4,0,0,74220,38039,45000,21920,,,,,N,,,,,,,,,,,,,,
16100, 36 months,0.1727,576.18,Credit Manager,10+ years,MORTGAGE,50000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,117xx,NY,15.96,0,37681,0,42,,10,0,24765,0.975,17,w,8633.96,8633.96,10908.8,10908.8,7466.04,3442.76,0,0,0,42948,576.18,42979,42948,0,,1,INDIVIDUAL,,,,0,0,120106,0,0,0,0,101,0,,0,1,9949,98,25400,0,0,0,1,15013,145,99.1,0,0,147,153,21,21,1,21,42,,42,0,4,6,4,6,3,9,13,6,10,0,0,0,0,94.1,100,0,0,145400,24765,15600,0,,,,,N,,,,,,,,,,,,,,
24000, 36 months,0.0749,746.44,,n/a,MORTGAGE,48000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,853xx,AZ,16.58,0,33147,0,,,7,0,33552,0.475,17,w,12003.94,12003.94,14167.37,14167.37,11996.06,2171.31,0,0,0,42948,746.44,42979,42948,0,,1,INDIVIDUAL,,,,0,0,220438,0,0,0,0,118,0,,0,0,15366,48,70700,0,0,0,0,31491,35664,44,0,0,124,302,25,25,4,25,,,,0,4,5,5,7,2,6,11,5,7,0,0,0,0,100,20,0,0,269841,33552,63700,0,,,,,N,,,,,,,,,,,,,,
13000, 36 months,0.1288,437.28,Administrative Assistant III,10+ years,MORTGAGE,38000,Source Verified,42339,Fully Paid,n,,,home_improvement,Home improvement,391xx,MS,25.89,0,35886,1,,66,13,1,10410,0.493,35,w,0,0,14834.30726,14834.31,13000,1834.31,0,0,0,42826,8698.45,,42856,0,,1,INDIVIDUAL,,,,0,0,106054,1,2,0,0,42,23183,68,3,7,3961,61,21100,4,3,3,8,8158,2953,67.9,0,0,117,212,2,2,3,2,,2,,0,3,8,3,10,9,10,23,8,13,0,0,0,3,100,33.3,1,0,129459,33593,9200,33929,,,,,N,,,,,,,,,,,,,,
30000, 60 months,0.1399,697.9,System Administrator,9 years,MORTGAGE,70000,Source Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,636xx,MO,19.9,0,38231,0,,,7,0,15676,0.548,38,w,0,0,7028.39,7028.39,2150.73,1989.34,0,2888.32,28.8832,42552,708.86,,42767,0,,1,INDIVIDUAL,,,,0,0,257037,2,2,1,2,7,44033,60,1,2,11085,57,28600,3,2,8,5,36720,6924,69.4,0,0,132,129,4,4,4,4,,5,,0,3,3,3,12,16,4,18,3,7,0,0,0,3,100,33.3,0,0,277215,59709,22600,51965,,,,,N,,,,,,,,,,,,,,
16075, 36 months,0.1288,540.71,truck driver,3 years,OWN,66666,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,454xx,OH,13.29,0,38261,3,67,,12,0,8881,0.562,19,w,0,0,18178.3384,18178.34,16075,2103.34,0,0,0,42795,10723.43,,42856,0,67,1,INDIVIDUAL,,,,0,3026,18803,3,2,1,2,5,9922,65,3,8,4022,61,15800,3,0,6,10,1567,3053,73,0,0,85,134,5,5,0,5,67,0,67,4,4,6,5,10,3,10,16,6,12,0,0,0,4,93.7,20,0,0,31001,18803,11300,15201,,,,,N,,,,,,,,,,,,,,
12425, 60 months,0.1899,322.25,,n/a,RENT,24897.72,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,124xx,NY,6.62,0,34608,0,42,,15,0,11239,0.187,31,w,0,0,14028.78,14028.78,12425,1603.78,0,0,0,42614,11792.7,,42644,0,42,1,INDIVIDUAL,,,,0,0,11662,1,0,0,0,114,0,,2,5,4434,19,60200,0,0,0,5,777,39961,22,0,0,114,254,3,3,4,9,,13,46,1,6,6,8,11,1,14,24,6,15,0,0,0,2,90.3,12.5,0,0,60771,11662,51200,0,,,,,N,,,,,,,,,,,,,,
16000, 60 months,0.1288,363.07,Warehouse Team Leader,10+ years,MORTGAGE,64000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,337xx,FL,5.76,0,33178,1,27,,5,0,28495,0.792,14,w,0,0,18852.08096,18852.08,16000,2852.08,0,0,0,42917,12708.51,,42948,0,,1,INDIVIDUAL,,,,0,0,195339,1,0,0,0,34,0,,1,2,5214,79,36000,2,3,2,3,39068,2371,72.1,0,0,86,301,2,2,1,36,,4,27,0,2,4,2,5,2,4,11,4,5,0,0,0,1,92.3,0,0,0,208500,28495,8500,0,,,,,N,,,,,,,,,,,,,,
20000, 36 months,0.0649,612.89,Manager,2 years,MORTGAGE,95000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,372xx,TN,12.63,0,38169,1,,,9,0,11020,0.355,18,w,0,0,20536.26,20536.26,20000,536.26,0,0,0,42522,18102.73,,42522,0,,1,INDIVIDUAL,,,,0,0,138550,0,2,0,0,31,13349,44,0,0,4613,40,31000,0,2,3,0,15394,4984,63.4,0,0,41,109,31,31,3,31,,0,,0,3,4,4,8,3,6,12,4,9,0,0,0,0,100,25,0,0,191410,24369,13600,30710,,,,,N,,,,,,,,,,,,,,
